,added,Tru,Turnover,ident
48,0,0.3,0.7166639653720001,Non Sampled Ancestor Model
49,0,0.3,0.7177854332539999,Non Sampled Ancestor Model
0,0,0.35,0.38604660325900003,Non Sampled Ancestor Model
1,0,0.35,0.397466085215,Non Sampled Ancestor Model
2,0,0.35,0.428059909968,Non Sampled Ancestor Model
3,0,0.35,0.409236783829,Non Sampled Ancestor Model
4,0,0.35,0.399571600621,Non Sampled Ancestor Model
5,0,0.35,0.407218772471,Non Sampled Ancestor Model
6,0,0.35,0.40715266710000003,Non Sampled Ancestor Model
7,0,0.35,0.40280324655599997,Non Sampled Ancestor Model
8,0,0.35,0.391771918729,Non Sampled Ancestor Model
9,0,0.35,0.400316639746,Non Sampled Ancestor Model
10,0,0.35,0.424875657524,Non Sampled Ancestor Model
11,0,0.35,0.38728189008599995,Non Sampled Ancestor Model
12,0,0.35,0.381595932407,Non Sampled Ancestor Model
13,0,0.35,0.412455211151,Non Sampled Ancestor Model
14,0,0.35,0.404415424481,Non Sampled Ancestor Model
15,0,0.35,0.408314335484,Non Sampled Ancestor Model
16,0,0.35,0.402419936338,Non Sampled Ancestor Model
17,0,0.35,0.404127836752,Non Sampled Ancestor Model
18,0,0.35,0.406780116168,Non Sampled Ancestor Model
19,0,0.35,0.413219050867,Non Sampled Ancestor Model
20,0,0.35,0.38224947184,Non Sampled Ancestor Model
21,0,0.35,0.39259486649,Non Sampled Ancestor Model
22,0,0.35,0.41179793888099997,Non Sampled Ancestor Model
23,0,0.35,0.404862552179,Non Sampled Ancestor Model
24,0,0.35,0.411140468855,Non Sampled Ancestor Model
25,0,0.35,0.409730163103,Non Sampled Ancestor Model
26,0,0.35,0.41423477553300003,Non Sampled Ancestor Model
27,0,0.35,0.396612330057,Non Sampled Ancestor Model
28,0,0.35,0.384031460004,Non Sampled Ancestor Model
29,0,0.35,0.422737434923,Non Sampled Ancestor Model
30,0,0.35,0.424752024111,Non Sampled Ancestor Model
31,0,0.35,0.39831857287699995,Non Sampled Ancestor Model
32,0,0.35,0.41159561683799994,Non Sampled Ancestor Model
33,0,0.35,0.39553314124,Non Sampled Ancestor Model
34,0,0.35,0.399802567751,Non Sampled Ancestor Model
35,0,0.35,0.42220661858499997,Non Sampled Ancestor Model
36,0,0.35,0.391955031043,Non Sampled Ancestor Model
37,0,0.35,0.394165623178,Non Sampled Ancestor Model
38,0,0.35,0.41189028427900004,Non Sampled Ancestor Model
39,0,0.35,0.40450358931,Non Sampled Ancestor Model
40,0,0.35,0.378071679097,Non Sampled Ancestor Model
41,0,0.35,0.391184128648,Non Sampled Ancestor Model
42,0,0.35,0.41139084714100005,Non Sampled Ancestor Model
43,0,0.35,0.413509696961,Non Sampled Ancestor Model
44,0,0.35,0.404318075524,Non Sampled Ancestor Model
45,0,0.35,0.39673599909199997,Non Sampled Ancestor Model
46,0,0.35,0.397171095557,Non Sampled Ancestor Model
47,0,0.35,0.39502850173799997,Non Sampled Ancestor Model
48,0,0.35,0.408959929695,Non Sampled Ancestor Model
49,0,0.35,0.385616801045,Non Sampled Ancestor Model
0,0,0.35,0.589287687641,Non Sampled Ancestor Model
1,0,0.35,0.577555928602,Non Sampled Ancestor Model
2,0,0.35,0.567486126642,Non Sampled Ancestor Model
3,0,0.35,0.579851265164,Non Sampled Ancestor Model
4,0,0.35,0.585467587173,Non Sampled Ancestor Model
5,0,0.35,0.591714204816,Non Sampled Ancestor Model
6,0,0.35,0.586970529099,Non Sampled Ancestor Model
7,0,0.35,0.599028829527,Non Sampled Ancestor Model
8,0,0.35,0.574079606517,Non Sampled Ancestor Model
9,0,0.35,0.576142386513,Non Sampled Ancestor Model
10,0,0.35,0.585840761328,Non Sampled Ancestor Model
11,0,0.35,0.5786569503850001,Non Sampled Ancestor Model
12,0,0.35,0.575797247394,Non Sampled Ancestor Model
13,0,0.35,0.573721485884,Non Sampled Ancestor Model
14,0,0.35,0.599191916811,Non Sampled Ancestor Model
15,0,0.35,0.589952245943,Non Sampled Ancestor Model
16,0,0.35,0.59126634774,Non Sampled Ancestor Model
17,0,0.35,0.579271292922,Non Sampled Ancestor Model
18,0,0.35,0.584530235793,Non Sampled Ancestor Model
19,0,0.35,0.587094344776,Non Sampled Ancestor Model
20,0,0.35,0.585362247426,Non Sampled Ancestor Model
21,0,0.35,0.57561819345,Non Sampled Ancestor Model
22,0,0.35,0.573635590173,Non Sampled Ancestor Model
23,0,0.35,0.600272341434,Non Sampled Ancestor Model
24,0,0.35,0.597516075048,Non Sampled Ancestor Model
25,0,0.35,0.5796872424,Non Sampled Ancestor Model
26,0,0.35,0.572104269554,Non Sampled Ancestor Model
