,Ind,Tru,No Sampled Ancestors Turnover,ident
25,0,5.94,6.90014433393,Non Sampled Ancestor Model
26,0,5.94,69.2309256847,Non Sampled Ancestor Model
0,0,9.53,10.4033313812,Non Sampled Ancestor Model
1,0,9.53,10.4741370605,Non Sampled Ancestor Model
2,0,9.53,10.7911220356,Non Sampled Ancestor Model
3,0,9.53,10.5269803718,Non Sampled Ancestor Model
4,0,9.53,10.5840240402,Non Sampled Ancestor Model
5,0,9.53,10.5856519438,Non Sampled Ancestor Model
6,0,9.53,14.4138330777,Non Sampled Ancestor Model
7,0,9.53,10.5370584818,Non Sampled Ancestor Model
8,0,9.53,10.5288515687,Non Sampled Ancestor Model
9,0,9.53,10.7626739765,Non Sampled Ancestor Model
10,0,9.53,10.3894696551,Non Sampled Ancestor Model
11,0,9.53,10.4967877336,Non Sampled Ancestor Model
12,0,9.53,14.5543241356,Non Sampled Ancestor Model
13,0,9.53,10.3468699185,Non Sampled Ancestor Model
14,0,9.53,10.4756725847,Non Sampled Ancestor Model
15,0,9.53,10.5376407513,Non Sampled Ancestor Model
16,0,9.53,10.4786005244,Non Sampled Ancestor Model
17,0,9.53,10.4395761985,Non Sampled Ancestor Model
18,0,9.53,14.686167377,Non Sampled Ancestor Model
19,0,9.53,10.4574097068,Non Sampled Ancestor Model
20,0,9.53,10.4661058954,Non Sampled Ancestor Model
21,0,9.53,10.8023738828,Non Sampled Ancestor Model
22,0,9.53,10.5196463769,Non Sampled Ancestor Model
23,0,9.53,10.5636169858,Non Sampled Ancestor Model
24,0,9.53,10.4625086619,Non Sampled Ancestor Model
25,0,9.53,10.4872529648,Non Sampled Ancestor Model
26,0,9.53,10.6941310351,Non Sampled Ancestor Model
27,0,9.53,10.6417944791,Non Sampled Ancestor Model
28,0,9.53,10.466528671,Non Sampled Ancestor Model
29,0,9.53,10.4755245854,Non Sampled Ancestor Model
30,0,9.53,10.4074294771,Non Sampled Ancestor Model
31,0,9.53,16.8033985316,Non Sampled Ancestor Model
32,0,9.53,10.4935197931,Non Sampled Ancestor Model
33,0,9.53,10.5335356059,Non Sampled Ancestor Model
34,0,9.53,10.6663979957,Non Sampled Ancestor Model
35,0,9.53,10.504601282,Non Sampled Ancestor Model
36,0,9.53,11.1777567273,Non Sampled Ancestor Model
37,0,9.53,10.4468636947,Non Sampled Ancestor Model
38,0,9.53,10.4445439739,Non Sampled Ancestor Model
39,0,9.53,10.8260818186,Non Sampled Ancestor Model
40,0,9.53,10.701753966,Non Sampled Ancestor Model
41,0,9.53,10.4669733325,Non Sampled Ancestor Model
42,0,9.53,10.4765198587,Non Sampled Ancestor Model
43,0,9.53,10.4405545175,Non Sampled Ancestor Model
44,0,9.53,10.3586907238,Non Sampled Ancestor Model
45,0,9.53,10.9962540883,Non Sampled Ancestor Model
46,0,9.53,10.662866553,Non Sampled Ancestor Model
47,0,9.53,10.4625068262,Non Sampled Ancestor Model
48,0,9.53,10.4159207016,Non Sampled Ancestor Model
49,0,9.53,10.5860731307,Non Sampled Ancestor Model
0,0,6.55,12.4927520744,Non Sampled Ancestor Model
1,0,6.55,7.5349122548,Non Sampled Ancestor Model
2,0,6.55,7.61476544114,Non Sampled Ancestor Model
3,0,6.55,8.10396678328,Non Sampled Ancestor Model
4,0,6.55,8.17552548142,Non Sampled Ancestor Model
5,0,6.55,7.33087584081,Non Sampled Ancestor Model
6,0,6.55,7.89209457132,Non Sampled Ancestor Model
7,0,6.55,13.269384398,Non Sampled Ancestor Model
8,0,6.55,13.4681363939,Non Sampled Ancestor Model
9,0,6.55,7.39571399031,Non Sampled Ancestor Model
10,0,6.55,7.69364362281,Non Sampled Ancestor Model
11,0,6.55,8.28104738589,Non Sampled Ancestor Model
12,0,6.55,7.42477750183,Non Sampled Ancestor Model
13,0,6.55,14.2345780472,Non Sampled Ancestor Model
14,0,6.55,7.50929875199,Non Sampled Ancestor Model
15,0,6.55,14.3934955146,Non Sampled Ancestor Model
16,0,6.55,8.05617667825,Non Sampled Ancestor Model
